chrom	chromStart	chromEnd	name
chr19	45284252	45285665	Cbl_N2
chr19	45285668	45293300	Cbl_N3
chr19	45295681	45296775	zf-C3HC4_3
chr19	45295684	45296760	zf-C3HC4
chr19	45295684	45296775	Prok-RING_4
chr19	45314510	45315644	V-set
chr19	45315751	45316837	C2-set_2
chr19	45317443	45317959	Ig_3
chr19	45321831	45322111	Ig_2
chr19	45322365	45322722	Ig_2
chr19	45368550	45368892	ig
chr19	45368556	45368913	V-set
chr19	45375129	45375375	C2-set_2
chr19	45394906	45406405	Porin_3
chr19	45411793	45412429	Apolipoprotein
chr19	45419469	45422481	ApoC-I
chr19	45504888	45515345	RelB_leu_zip
chr19	45515408	45532153	RHD_DNA_bind
chr19	45532168	45537503	RHD_dimer
chr19	45536006	45541054	RelB_transactiv
chr19	45543545	45561053	DRY_EERY
chr19	45574978	45575047	zf-C2H2
chr19	45575062	45575125	zf-C2H2
chr19	45575524	45575593	zf-met
chr19	45575524	45575590	zf-C2H2_6
chr19	45575527	45575593	zf-C2H2
chr19	45593531	45593759	Gemin7
chr19	45645664	45646795	LRR_6
chr19	45648117	45648183	LRR_6
chr19	45648123	45648189	LRR_1
chr19	45648383	45648452	LRR_6
chr19	45655789	45659157	KAP_NTPase
chr19	45666467	45681458	TRAPP
chr19	45682599	45683115	BLOC1S3
chr19	45716476	45735098	Sec6
chr19	45762369	45781797	Pkinase
chr19	45762375	45781785	Pkinase_Tyr
chr19	45768120	45781276	Kinase-like
chr19	45781863	45783723	UBA
chr19	45805839	45805965	KA1
chr19	45810052	45818744	ATP-gua_Ptrans
chr19	45821151	45822902	ATP-gua_PtransN
chr19	45851257	45852179	TPR_12
chr19	45851257	45851988	TPR_10
chr19	45852077	45852710	TPR_10
chr19	45852080	45852176	TPR_1
chr19	45852083	45852158	TPR_4
chr19	45852086	45852179	TPR_8
chr19	45852086	45852695	TPR_7
chr19	45852101	45853661	TPR_12
chr19	45852713	45852833	TPR_10
chr19	45852722	45852815	TPR_7
chr19	45852836	45853661	TPR_10
chr19	45852842	45853658	TPR_8
chr19	45852851	45853670	TPR_7
chr19	45852851	45853661	PPR
chr19	45855559	45858083	Helicase_C_2
chr19	45860955	45867494	HBB
chr19	45867539	45872220	DEAD_2
chr19	45867587	45873441	ResIII
chr19	45885790	45885940	SH3_9
chr19	45885790	45885928	SH3_2
chr19	45885799	45885940	SH3_1
chr19	45885982	45889360	Ank_2
chr19	45888901	45889089	Ank
chr19	45888913	45889089	Ank_3
chr19	45889092	45889185	Ank
chr19	45889101	45889188	Ank_3
chr19	45910440	45911991	RNA_polI_A34
chr19	45912965	45918121	HHH_5
chr19	45912965	45917003	HHH
chr19	45918181	45926530	Rad10
chr19	45974460	45975886	bZIP_1
chr19	45974463	45975886	bZIP_Maf
chr19	45974466	45975874	bZIP_2
chr19	45989347	45997424	Reticulon
chr19	46001925	46003224	PP2C
chr19	46002012	46002330	PP2C_2
chr19	46003224	46003932	PP2C_C
chr19	46020924	46021336	WH1
chr19	46027894	46029423	VASP_tetra
chr19	46032478	46088007	OPA3
chr19	46094266	46095025	7tm_1
chr19	46094398	46095025	7tm_4
chr19	46094659	46095037	7TM_GPCR_Srx
chr19	46112932	46113043	WD40
chr19	46117953	46119733	WD40
chr19	46119766	46120059	WD40
chr19	46122356	46124467	WD40
chr19	46124773	46124878	WD40
chr19	46137632	46141887	HELP
chr19	46174544	46176188	HRM
chr19	46177349	46184873	7tm_2
chr19	46190840	46191718	LSM
chr19	46198790	46206283	Peptidase_M28
chr19	46215232	46215331	F-box-like
chr19	46215232	46215334	F-box
chr19	46248486	46253977	HLH
chr19	46271331	46271481	Homeobox
chr19	46271337	46271436	Homeobox_KN
chr19	46271514	46271847	SIX1_SD
chr19	46274835	46275123	DMPK_coil
chr19	46280713	46283077	Pkinase
chr19	46280839	46283074	Pkinase_Tyr
chr19	46280960	46281833	Kinase-like
chr19	46289691	46289769	WD40
chr19	46289820	46289895	WD40
chr19	46299201	46317840	Radial_spoke
chr19	46320109	46326671	Symplekin_C
chr19	46345556	46352067	DUF3453
chr19	46355592	46355784	Cohesin_HEAT
chr19	46367759	46375611	Forkhead_N
chr19	46375611	46375866	Forkhead
chr19	46387391	46387526	zf-C3HC4
chr19	46388855	46389011	IRF-2BP1_2
chr19	46404755	46404986	Myb_DNA-bind_5
chr19	46417606	46417765	zf-nanos
chr19	46443177	46443372	KH_1
chr19	46444008	46444200	KH_1
chr19	46457148	46464391	KH_1
chr19	46522546	46526123	Amidase_2
chr19	46543420	46543666	IGFL
chr19	46627147	46627393	IGFL
chr19	46663887	46664133	IGFL
chr19	46733550	46733712	IGFL
chr19	46808557	46811552	PAS
chr19	46808563	46811921	PAS_9
chr19	46812566	46823706	PAS_11
chr19	46812593	46815872	PAS
chr19	46812596	46815869	PAS_9
chr19	46812599	46815863	PAS_3
chr19	46828893	46832550	HIF-1
chr19	46850434	46857066	TPR_2
chr19	46850437	46857066	TPR_1
chr19	46850452	46857171	TPR_16
chr19	46850458	46857105	TPR_11
chr19	46850464	46857066	TPR_8
chr19	46878902	46886718	PPP5
chr19	46887042	46891920	Metallophos
chr19	46915830	46916061	PNMA
chr19	46973203	46974280	PNMA
chr19	46984664	47030287	PPP5
chr19	46998272	46998722	PNMA
chr19	47109113	47111542	EF-hand_6
chr19	47109113	47111539	EF-hand_1
chr19	47111455	47111779	EF-hand_7
chr19	47111458	47111530	EF-hand_5
chr19	47111464	47111785	EF-hand_9
chr19	47111491	47111785	EF-hand_8
chr19	47111560	47111785	EF-hand_1
chr19	47111563	47111779	EF-hand_5
chr19	47111794	47112213	EFhand_Ca_insen
chr19	47111803	47112401	EF-hand_8
chr19	47111806	47112398	EF-hand_7
chr19	47111809	47112398	EF-hand_4
chr19	47111812	47112159	EF-hand_6
chr19	47111812	47112153	EF-hand_1
chr19	47111815	47112147	EF-hand_5
chr19	47112177	47112404	EF-hand_1
chr19	47112186	47112398	EF-hand_5
chr19	47124824	47127395	7tm_1
chr19	47126825	47127410	7TM_GPCR_Srx
chr19	47137338	47137906	G-gamma
chr19	47151741	47151996	Dapper
chr19	47156058	47164264	Dapper
chr19	47204316	47207522	C1_1
chr19	47207850	47214260	C1_1
chr19	47223879	47223987	WD40
chr19	47223999	47225499	WD40
chr19	47226419	47226527	WD40
chr19	47228755	47228872	WD40
chr19	47236453	47249495	Striatin
chr19	47259709	47259820	LicD
chr19	47278943	47291063	SDF
chr19	47341709	47354023	Clat_adaptor_s
chr19	47422442	47422673	Ras
chr19	47422712	47422952	RhoGAP-FF1
chr19	47423390	47423573	FF
chr19	47524893	47525034	HLH
chr19	47535597	47539293	PAS
chr19	47535906	47539290	PAS_9
chr19	47542778	47546071	PAS_11
chr19	47542805	47544333	PAS_3
chr19	47584808	47584853	zf-CCCH_2
chr19	47584877	47585498	zf-CCCH_2
chr19	47584877	47585513	zf-CCCH
chr19	47585528	47587637	zf-CCCH_2
chr19	47725061	47735787	PUMA
chr19	47768098	47774372	DUF4594
chr19	47778251	47778350	InaF-motif
chr19	47823178	47823958	7TM_GPCR_Srsx
chr19	47823193	47823934	7tm_1
chr19	47844209	47844725	7tm_1
chr19	47844761	47844926	7tm_1
chr19	47861230	47865845	Helicase_C
chr19	47870315	47876165	HA2
chr19	47879270	47882990	OB_NTP_bind
chr19	47910372	47912376	Homeobox_KN
chr19	47910372	47912421	Homeobox
chr19	47918033	47920120	Meis_PKNOX_N
chr19	47933381	47935571	Na_Ca_ex
chr19	47944627	47951295	Calx-beta
chr19	47951382	47960362	Calx-beta
chr19	47960392	47960785	Na_Ca_ex_C
chr19	47960791	47969438	Na_Ca_ex
chr19	47991568	48018173	SNAP
chr19	47996395	47996431	NSF
chr19	47996699	47996735	NSF
chr19	47998815	47998851	NSF
chr19	48003908	48003944	NSF
chr19	48003971	48006698	NSF
chr19	48006701	48006737	NSF
chr19	48024585	48024758	zf-C2H2_6
chr19	48034973	48035523	ELM2
chr19	48049209	48052548	zf-C2H2_6
chr19	48049215	48052548	zf-C2H2
chr19	48052563	48052626	zf-C2H2
chr19	48052572	48052626	zf-met
chr19	48201915	48202640	GLTSCR1
chr19	48219938	48220037	EHD_N
chr19	48220049	48229226	MMR_HSR1
chr19	48220049	48229226	Dynamin_N
chr19	48244401	48244665	EF-hand_4
chr19	48248936	48259823	Nop53
chr19	48282054	48284573	Rdx
chr19	48339516	48342612	Homeobox
chr19	48342813	48343071	TF_Otx
chr19	48374738	48389415	Sulfotransfer_1
chr19	48378040	48386842	Sulfotransfer_3
chr19	48479974	48480100	fn2
chr19	48480639	48480753	fn2
chr19	48517441	48517555	fn2
chr19	48519160	48519286	fn2
chr19	48523004	48523124	fn2
chr19	48525455	48525581	fn2
chr19	48533819	48537532	EF-hand_1
chr19	48533822	48542572	EF-hand_8
chr19	48533822	48542491	EF-hand_7
chr19	48533822	48537514	EF-hand_5
chr19	48537556	48542488	EF-hand_1
chr19	48537559	48542488	EF-hand_6
chr19	48537571	48542485	EF-hand_5
chr19	48542533	48544833	EF-hand_7
chr19	48543919	48544830	EF-hand_6
chr19	48543919	48544830	EF-hand_1
chr19	48543931	48544003	EF-hand_5
chr19	48593657	48607972	PLA2_B
chr19	48619159	48624501	DNA_ligase_A_C
chr19	48639324	48646852	DNA_ligase_A_N
chr19	48714978	48715224	CARD
chr19	48718632	48734256	FIIND
chr19	48785630	48789019	KRAB
chr19	48789787	48789859	zf-C2H2_6
chr19	48789790	48789859	zf-C2H2
chr19	48789874	48789943	zf-C2H2
chr19	48790042	48790117	zf-C2H2_6
chr19	48790042	48790111	zf-C2H2_4
chr19	48790042	48790111	zf-C2H2
chr19	48830101	48833703	PMP22_Claudin
chr19	48830843	48833706	Claudin_2
chr19	48837376	48846056	DUF3754
chr19	48869150	48879359	MARVEL
chr19	48901919	48908344	ANF_receptor
chr19	48918151	48919378	Lig_chan-Glu_bd
chr19	48918160	48945438	SBP_bac_3
chr19	48922504	48945534	Lig_chan
chr19	48949394	48949968	CAF1C_H4-bd
chr19	48953999	48954335	WD40
chr19	48954371	48954473	WD40
chr19	48955967	48956087	WD40
chr19	48965137	48967854	IRK
chr19	48973875	48978127	Sec7
chr19	48978178	48982392	PH
chr19	49003104	49012732	Pkinase_Tyr
chr19	49003113	49012726	Pkinase
chr19	49079303	49102477	Sulfotransfer_1
chr19	49090685	49100043	Sulfotransfer_3
chr19	49107056	49116578	DUF1669
chr19	49110301	49110526	UPAR_LY6
chr19	49118631	49121134	Ribosomal_L18
chr19	49130980	49133697	DAGK_cat
chr19	49134150	49136703	bZIP_2
chr19	49142205	49148702	Carb_anhydrase
chr19	49164999	49166741	NTR
chr19	49167418	49167547	Laminin_EGF
chr19	49167863	49168022	Laminin_EGF
chr19	49173646	49173775	Laminin_EGF
chr19	49183346	49183928	Glyco_transf_11
chr19	49206273	49207215	Glyco_transf_11
chr19	49217742	49218074	SAP
chr19	49225177	49228037	DIL
chr19	49242265	49242607	RA
chr19	49244724	49245564	Izumo-Ig
chr19	49246702	49249056	IZUMO
chr19	49253479	49254427	Glyco_transf_11
chr19	49259658	49261267	FGF
chr19	49299849	49314243	Aminotran_4
chr19	49316497	49339614	adh_short_C2
chr19	49316604	49339641	adh_short
chr19	49316939	49339635	KR
chr19	49318308	49339635	Epimerase
chr19	49363626	49368789	PH
chr19	49378134	49379059	PP1c_bdg
chr19	49384270	49391320	Tub
chr19	49391440	49400607	Tub_N
chr19	49416802	49422498	EF-hand_7
chr19	49436984	49439440	GFO_IDH_MocA
chr19	49458821	49464171	Bcl-2
chr19	49468806	49469926	Ferritin
chr19	49472772	49496279	Glycogen_syn
chr19	49486062	49490453	Glyco_transf_4
chr19	49488739	49494570	Glyco_transf_5
chr19	49502623	49518389	TIP49
chr19	49507596	49513104	DnaB_C
chr19	49507626	49510375	AAA
chr19	49519360	49519908	Cys_knot
chr19	49526250	49526797	Cys_knot
chr19	49535823	49536370	Cys_knot
chr19	49538950	49539497	Cys_knot
chr19	49547896	49548443	Cys_knot
chr19	49551019	49551566	Cys_knot
chr19	49557655	49558202	Cys_knot
chr19	49564633	49564987	NGF
chr19	49573478	49575416	Ion_trans
chr19	49573505	49573736	Ion_trans_2
chr19	49575533	49575797	BTB_2
chr19	49589677	49601700	U1snRNP70_N
chr19	49601730	49607937	RRM_1
chr19	49601910	49607985	RRM_5
chr19	49618107	49618558	L27
chr19	49619570	49621189	PDZ
chr19	49645339	49646216	SAM_1
chr19	49651363	49651956	SAM_1
chr19	49651381	49651932	SAM_2
chr19	49652257	49652549	SAM_2
chr19	49657420	49657468	Hist_rich_Ca-bd
chr19	49657495	49657540	Hist_rich_Ca-bd
chr19	49657639	49657684	Hist_rich_Ca-bd
chr19	49657738	49657783	Hist_rich_Ca-bd
chr19	49657810	49657855	Hist_rich_Ca-bd
chr19	49699853	49713487	Ion_trans
chr19	49838827	49843543	Tetraspannin
chr19	49850500	49863227	TEA
chr19	49897800	49898529	EF-hand_9
chr19	49901242	49912271	KASH_CCD
chr19	49925730	49925883	TIP39
chr19	49949659	49950325	PIH1
chr19	49950629	49954744	PIH1
chr19	49961793	49967909	Aldedh
chr19	49969073	49973619	Aldedh
chr19	49978998	49982300	Flt3_lig
chr19	49993136	49994302	Ribosomal_L13
chr19	49999725	50000848	Ribosomal_S17_N
chr19	50000851	50002847	Ribosomal_S17
chr19	50017143	50017733	MHC_I
chr19	50027810	50028008	C1-set
chr19	50037579	50037627	EF-hand_5
chr19	50042375	50042432	EF-hand_5
chr19	50045970	50046395	EF-hand_8
chr19	50062177	50063939	zf-NOSIP
chr19	50086875	50087193	Gla
chr19	50119439	50128214	DUF4211
chr19	50138916	50143265	Ras
chr19	50138998	50143271	Arf
chr19	50139893	50143265	Roc
chr19	50163051	50165685	IRF-3
chr19	50166512	50168077	IRF
chr19	50185235	50187254	PrmA
chr19	50185235	50187254	MTS
chr19	50185247	50188022	Methyltransf_25
chr19	50185250	50188028	Methyltransf_11
chr19	50195509	50195650	CPT_N
chr19	50204630	50216724	Carn_acyltransf
chr19	50243035	50266426	TSKS
chr19	50285036	50304857	Adaptin_N
chr19	50306376	50308939	Alpha_adaptinC2
chr19	50308972	50309997	Alpha_adaptin_C
chr19	50334676	50338398	Med25
chr19	50339488	50341988	Med25_NR-box
chr19	50357758	50360387	Med25
chr19	50360997	50363398	Med25
chr19	50364603	50365469	AAA_33
chr19	50365129	50365469	AAA_33
chr19	50365672	50368386	PNK3P
chr19	50373191	50376174	PRAS
chr19	50380989	50385513	DUF3548
chr19	50386241	50391058	RabGAP-TBC
chr19	50393124	50399119	Amino_oxidase
chr19	50397707	50399134	NAD_binding_8
chr19	50398395	50399143	HI0933_like
chr19	50398395	50399140	FAD_binding_2
chr19	50398398	50399167	Pyr_redox_2
chr19	50398398	50399143	Pyr_redox
chr19	50398413	50399143	FAD_binding_3
chr19	50398413	50399161	AlaDh_PNT_C
chr19	50411777	50412239	Nsp1_C
chr19	50436124	50436298	bZIP_1
chr19	50436130	50436280	bZIP_2
chr19	50461918	50462131	ig
chr19	50461945	50462125	Ig_3
chr19	50463860	50464160	V-set
chr19	50475123	50475339	ig
chr19	50475126	50475312	Ig_3
chr19	50475126	50475354	I-set
chr19	50475129	50475351	Ig_2
chr19	50484263	50504057	Pkinase
chr19	50491666	50498485	Pkinase_Tyr
chr19	50519341	50519410	zinc_ribbon_2
chr19	50542423	50544988	KRAB
chr19	50548324	50548393	zf-C2H2_4
chr19	50548324	50548393	zf-C2H2
chr19	50548657	50548726	zf-C2H2
chr19	50548825	50548891	zf-C2H2
chr19	50548990	50549059	zf-C2H2_6
chr19	50548990	50549059	zf-C2H2
chr19	50549074	50549143	zf-C2H2
chr19	50549158	50549227	zf-C2H2
chr19	50549470	50549539	zf-C2H2
chr19	50549635	50549704	zf-C2H2
chr19	50549719	50549788	zf-C2H2
chr19	50549806	50549872	zf-C2H2
chr19	50549887	50549956	zf-C2H2
chr19	50549971	50550040	zf-C2H2
chr19	50550055	50550124	zf-C2H2
chr19	50550139	50550208	zf-C2H2
chr19	50661525	50666394	IZUMO
chr19	50713781	50713895	Myosin_N
chr19	50764842	50766578	IQ
chr19	50770154	50812432	Myosin_tail_1
chr19	50826568	50831472	Ion_trans
chr19	50826589	50826844	Ion_trans_2
chr19	50831787	50832072	BTB_2
chr19	50832285	50832339	Potassium_chann
chr19	50837214	50838323	Asp
chr19	50861899	50865346	Asp
chr19	50863079	50865343	TAXi_N
chr19	50881479	50881689	zf-C4
chr19	50882303	50885808	Hormone_recep
chr19	50905108	50909711	DNA_pol_B_exo1
chr19	50910347	50919751	DNA_pol_B
chr19	50919946	50921126	zf-C4pol
chr19	50931311	50931557	Ets
chr19	50939079	50939969	I-set
chr19	50945439	50946847	I-set
chr19	50946981	50949272	I-set
chr19	50951495	50954146	I-set
chr19	50955122	50957393	Ig_3
chr19	50955164	50957432	I-set
chr19	50955176	50957423	ig
chr19	50957529	50958525	fn3
chr19	50958774	50961968	fn3
chr19	50962221	50962559	I-set
chr19	50963307	50964906	fn3
chr19	50965206	50967746	Ig_3
chr19	50965206	50967785	I-set
chr19	50965233	50967755	Ig_2
chr19	50965245	50967761	ig
chr19	50970920	50978589	DUF3699
chr19	51009495	51013634	Josephin
chr19	51015420	51015753	DUF108
chr19	51015980	51017044	NAD_binding_3
chr19	51021610	51021880	I-set
chr19	51021619	51021865	ig
chr19	51021649	51021880	Ig_3
chr19	51022033	51022288	LRR_8
chr19	51022036	51022279	LRR_5
chr19	51022213	51022282	LRR_1
chr19	51022300	51022672	LRR_5
chr19	51022312	51022627	LRR_8
chr19	51022435	51022495	LRR_1
chr19	51022531	51051834	LRR_8
chr19	51128472	51129220	C2
chr19	51132619	51133160	C2
chr19	51152767	51162345	DUF4732
chr19	51165236	51165419	SAM_1
chr19	51165242	51165419	SAM_2
chr19	51191228	51192505	PDZ
chr19	51201127	51205790	SH3_2
chr19	51201133	51205790	SH3_9
chr19	51201145	51205790	SH3_1
chr19	51207401	51215212	Ank_2
chr19	51207714	51214666	Ank
chr19	51207747	51215212	Ank_4
chr19	51215332	51217511	Ank_2
chr19	51219531	51219957	FERM_f0
chr19	51228343	51228715	Lectin_C
chr19	51274016	51274469	7TM_GPCR_Srsx
chr19	51274034	51274805	7tm_1
chr19	51293764	51297776	His_Phos_2
chr19	51322476	51325101	Trypsin
chr19	51322578	51325020	Trypsin_2
chr19	51329075	51331045	Trypsin
chr19	51359521	51363356	Trypsin
chr19	51359602	51363254	Trypsin_2
chr19	51361426	51363356	Trypsin
chr19	51410213	51412641	Trypsin
chr19	51410315	51412566	Trypsin_2
chr19	51446913	51453247	Trypsin
chr19	51462443	51470555	Trypsin
chr19	51462539	51470477	Trypsin_2
chr19	51466594	51470522	DUF1986
chr19	51480818	51485614	Trypsin
chr19	51499341	51504369	Trypsin
chr19	51499440	51503732	Trypsin_2
chr19	51518079	51520490	Trypsin
chr19	51525824	51528027	Trypsin
chr19	51532467	51537369	Trypsin
chr19	51532686	51537288	Trypsin_2
chr19	51559903	51568276	Trypsin
chr19	51560005	51563742	Trypsin_2
chr19	51563151	51563787	DUF1986
chr19	51581287	51584928	Trypsin
chr19	51601956	51602052	zn-ribbon_14
chr19	51602193	51607667	ATP_bind_3
chr19	51628306	51628642	V-set
chr19	51645716	51646016	V-set
chr19	51649131	51649323	Ig_3
chr19	51649131	51649359	I-set
chr19	51649137	51649353	Ig_2
chr19	51670794	51671091	V-set
chr19	51671383	51671605	ig
chr19	51728505	51728850	V-set
chr19	51729090	51729318	ig
chr19	51825337	51827144	I-set
chr19	51825352	51827129	ig
chr19	51828607	51830121	I-set
chr19	51828610	51830103	Ig_3
chr19	51828613	51830148	Ig_2
chr19	51828622	51830124	ig
chr19	51830335	51831103	Ig_3
chr19	51830344	51831136	Ig_2
chr19	51830356	51831136	I-set
chr19	51830362	51831133	ig
chr19	51843272	51843539	Ig_2
chr19	51843305	51843491	ig
chr19	51843317	51843542	Ig_3
chr19	51848596	51857535	ETF
chr19	51870464	51871801	PMP22_Claudin
chr19	51875081	51875750	PMP22_Claudin
chr19	51883502	51890658	Claudin_2
chr19	51883505	51890697	PMP22_Claudin
chr19	51890526	51890697	PMP22_Claudin
chr19	51918438	51918657	Ig_2
chr19	51918438	51918660	I-set
chr19	51918453	51918666	ig
chr19	51918480	51918660	Ig_3
chr19	51919155	51919398	Ig_2
chr19	51919155	51919386	I-set
chr19	51919176	51919389	ig
chr19	51919194	51919380	Ig_3
chr19	51920375	51920681	V-set
chr19	51958690	51958915	I-set
chr19	51958696	51958909	Ig_2
chr19	51958702	51958915	ig
chr19	51958726	51958915	Ig_3
chr19	51961224	51961554	V-set
chr19	52001290	52001515	I-set
chr19	52001299	52001509	ig
chr19	52001302	52001509	Ig_2
chr19	52001326	52001512	Ig_3
chr19	52003210	52003519	V-set
chr19	52004594	52004903	V-set
chr19	52032981	52033230	I-set
chr19	52033023	52033221	Ig_3
chr19	52033953	52034181	ig
chr19	52034417	52034738	V-set
chr19	52084646	52085041	KRAB
chr19	52090589	52090655	zf-C2H2
chr19	52090670	52090739	zf-C2H2
chr19	52090754	52090823	zf-C2H2
chr19	52090838	52090907	zf-C2H2
chr19	52090922	52090991	zf-C2H2
chr19	52091006	52091075	zf-C2H2
chr19	52091090	52091159	zf-C2H2
chr19	52091174	52091243	zf-C2H2
chr19	52091258	52091327	zf-C2H2
chr19	52091342	52091411	zf-C2H2
chr19	52091426	52091495	zf-C2H2
chr19	52091510	52091579	zf-C2H2
chr19	52091594	52091663	zf-C2H2
chr19	52133086	52133437	V-set
chr19	52147035	52147263	I-set
chr19	52147044	52147260	ig
chr19	52147062	52147254	Ig_2
chr19	52147077	52147263	Ig_3
chr19	52149510	52149861	V-set
chr19	52217099	52222464	Glyco_trans_2_3
chr19	52217270	52222479	Chitin_synth_2
chr19	52217273	52222509	Glyco_transf_21
chr19	52217276	52222554	Glyco_tranf_2_3
chr19	52219612	52222533	Glycos_transf_2
chr19	52249344	52250121	7tm_1
chr19	52272037	52272817	7tm_1
chr19	52327127	52327907	7tm_1
chr19	52376114	52376183	zf-C2H2
chr19	52376198	52376267	zf-C2H2_6
chr19	52376198	52376267	zf-C2H2_4
chr19	52376198	52376267	zf-C2H2
chr19	52376282	52376351	zf-C2H2
chr19	52376366	52376429	zf-C2H2
chr19	52376450	52376519	zf-C2H2
chr19	52376534	52376603	zf-C2H2_6
chr19	52376534	52376603	zf-C2H2
chr19	52376618	52376681	zf-C2H2
chr19	52376705	52376771	zf-C2H2
chr19	52376708	52376768	zf-met
chr19	52380628	52381765	KRAB
chr19	52394116	52394185	zf-C2H2
chr19	52394200	52394269	zf-C2H2
chr19	52394284	52394341	zf-C2H2
chr19	52394368	52394437	zf-C2H2
chr19	52394452	52394521	zf-C2H2
chr19	52394536	52394605	zf-C2H2_6
chr19	52394536	52394599	zf-C2H2
chr19	52394698	52394773	zf-C2H2_6
chr19	52394704	52394773	zf-C2H2
chr19	52394788	52394857	zf-C2H2
chr19	52399818	52400228	KRAB
chr19	52443464	52443871	KRAB
chr19	52447829	52447901	zf-C2H2_6
chr19	52447835	52447898	zf-C2H2
chr19	52447913	52447982	zf-C2H2
chr19	52447997	52448066	zf-C2H2
chr19	52448087	52448150	zf-C2H2
chr19	52448165	52448234	zf-C2H2
chr19	52448249	52448318	zf-C2H2
chr19	52448333	52448402	zf-C2H2
chr19	52448417	52448486	zf-C2H2
chr19	52448501	52448570	zf-C2H2
chr19	52448585	52448654	zf-C2H2
chr19	52468433	52468496	zf-C2H2
chr19	52468514	52468586	zf-C2H2_6
chr19	52468517	52468586	zf-C2H2_4
chr19	52468517	52468586	zf-C2H2
chr19	52468601	52468670	zf-C2H2
chr19	52468685	52468754	zf-C2H2
chr19	52468769	52468838	zf-C2H2
chr19	52468853	52468922	zf-C2H2
chr19	52468937	52469006	zf-C2H2
chr19	52469021	52469090	zf-C2H2
chr19	52471924	52472381	KRAB
chr19	52496138	52496201	zf-C2H2
chr19	52496222	52496291	zf-C2H2_4
chr19	52496222	52496291	zf-C2H2
chr19	52496390	52496459	zf-C2H2
chr19	52496474	52496543	zf-C2H2
chr19	52496558	52496627	zf-C2H2
chr19	52496642	52496711	zf-C2H2
chr19	52496726	52496795	zf-C2H2
chr19	52496810	52496879	zf-C2H2
chr19	52496894	52496963	zf-C2H2
chr19	52496978	52497047	zf-C2H2
chr19	52497062	52497131	zf-C2H2
chr19	52497146	52497215	zf-C2H2
chr19	52497230	52497299	zf-C2H2
chr19	52497311	52497383	zf-C2H2_6
chr19	52497314	52497377	zf-C2H2
chr19	52497398	52497467	zf-C2H2
chr19	52497479	52497554	zf-C2H2_6
chr19	52497482	52497551	zf-C2H2
chr19	52497566	52497635	zf-C2H2
chr19	52505159	52505531	KRAB
chr19	52519167	52519236	zf-C2H2_6
chr19	52519167	52519230	zf-C2H2
chr19	52519248	52519320	zf-C2H2_6
chr19	52519251	52519320	zf-C2H2
chr19	52519335	52519404	zf-C2H2_6
chr19	52519335	52519404	zf-C2H2
chr19	52519425	52519488	zf-C2H2
chr19	52519503	52519572	zf-C2H2_4
chr19	52519503	52519572	zf-C2H2
chr19	52519587	52519656	zf-C2H2
chr19	52519671	52519740	zf-C2H2
chr19	52519755	52519824	zf-C2H2
chr19	52519839	52519908	zf-C2H2
chr19	52519923	52519992	zf-C2H2
chr19	52521354	52521744	KRAB
chr19	52536990	52537059	zf-C2H2_6
chr19	52536990	52537059	zf-C2H2
chr19	52537074	52537137	zf-C2H2
chr19	52537242	52537311	zf-C2H2
chr19	52537326	52537395	zf-C2H2
chr19	52537410	52537479	zf-C2H2
chr19	52537494	52537563	zf-C2H2
chr19	52537578	52537647	zf-C2H2
chr19	52537662	52537731	zf-C2H2_6
chr19	52537662	52537731	zf-C2H2
